d_x;d_y;d_z;phi;theta;psi;icp_fitness_score
905.35;-869.372;282.514;-44494.9;218.891;16557.5;0.909963
326.552;671.55;282.514;-44494.9;218.891;16557.5;0.795083
326.552;671.55;282.514;-44494.9;218.891;16557.5;0.534772
326.552;671.55;282.514;-44494.9;218.891;16557.5;1.02704
326.552;671.55;282.514;-44494.9;218.891;16557.5;0.773382
326.552;671.55;282.514;-44494.9;218.891;16557.5;1.46305
326.552;671.55;282.514;-44494.9;218.891;16557.5;0.9096
326.552;-869.372;783.257;-44494.9;218.891;16557.5;0.799914
326.552;-869.372;783.257;-44494.9;218.891;16557.5;0.5321
326.552;-869.372;783.257;-44494.9;218.891;16557.5;1.027
326.552;-869.372;783.257;-44494.9;218.891;16557.5;0.770206
326.552;-869.372;783.257;-44494.9;218.891;16557.5;1.46047
326.552;-869.372;783.257;-44494.9;218.891;16557.5;0.911793
326.552;-869.372;282.514;34370.2;218.891;16557.5;0.793122
326.552;-869.372;282.514;34370.2;218.891;16557.5;0.533593
326.552;-869.372;282.514;34370.2;218.891;16557.5;1.03922
326.552;-869.372;282.514;34370.2;218.891;16557.5;0.772074
326.552;-869.372;282.514;34370.2;218.891;16557.5;1.47665
326.552;-869.372;282.514;34370.2;218.891;16557.5;0.915764
326.552;-869.372;282.514;-44494.9;606.865;16557.5;0.802043
326.552;-869.372;282.514;-44494.9;606.865;16557.5;0.534611
326.552;-869.372;282.514;-44494.9;606.865;16557.5;1.02744
326.552;-869.372;282.514;-44494.9;606.865;16557.5;0.774824
326.552;-869.372;282.514;-44494.9;606.865;16557.5;1.47289
326.552;-869.372;282.514;-44494.9;606.865;16557.5;0.91023
326.552;-869.372;282.514;-44494.9;218.891;45904.9;0.793095
326.552;-869.372;282.514;-44494.9;218.891;45904.9;0.530178
326.552;-869.372;282.514;-44494.9;218.891;45904.9;1.02243
326.552;-869.372;282.514;-44494.9;218.891;45904.9;0.771624
326.552;-869.372;282.514;-44494.9;218.891;45904.9;1.46902
326.552;-869.372;282.514;-44494.9;218.891;45904.9;0.910989
326.552;-869.372;282.514;-44494.9;218.891;16557.5;0.803032
326.552;-869.372;282.514;-44494.9;218.891;16557.5;0.53284
