x_1;y_1;z_1;phi_1;theta_1;psi_1;x_2;y_2;z_2;phi_2;theta_2;psi_2;d_x;d_y;d_z;d_phi;d_theta;d_psi
-1.767504037;0.5643001287;-1.756037944;0.01238066786;0.005330452928;-2.206301352;-1.781251961;0.5543492658;-1.727894061;0.01240439241;0.005320989984;-2.206284471;-0.01374792457;-0.00995086291;0.02814388233;2.372455367e-005;-9.462944154e-006;1.68812663e-005
-1.78107971;0.5540836542;-1.737471912;0.01234733727;0.005306703746;-2.206301415;-1.780542824;0.5534125468;-1.760079837;0.01228561726;0.005301505486;-2.206306412;0.0005368859188;-0.0006711073719;-0.0226079246;-6.172001563e-005;-5.198259905e-006;-4.996846307e-006
-1.780142273;0.5529930024;-1.772067196;0.0123976802;0.005291757396;-2.206303355;-1.779443706;0.5522415189;-1.795109384;0.01235512014;0.005293219309;-2.206309977;0.0006985676737;-0.0007514835421;-0.02304218765;-4.256005825e-005;1.461912895e-006;-6.621088588e-006
-1.779117487;0.5519014375;-1.806182306;0.01229328164;0.0053070477;-2.206294637;-1.790560778;0.5434548178;-1.775358878;0.01231493337;0.005322053128;-2.206283112;-0.0114432912;-0.00844661976;0.03082342799;2.165172678e-005;1.500542821e-005;1.152519741e-005
-1.790148351;0.5429480579;-1.787493577;0.01230702789;0.00531301355;-2.206270356;-1.789374563;0.5420150425;-1.810740454;0.01236420445;0.005306462451;-2.206271656;0.0007737883642;-0.0009330154249;-0.02324687734;5.717656444e-005;-6.55109875e-006;-1.299456126e-006
-1.789059853;0.541653761;-1.820726508;0.01230564447;0.005339145939;-2.206281676;-1.78818221;0.5407452485;-1.844297295;0.01231503866;0.005327733679;-2.206296034;0.0008776432151;-0.0009085125402;-0.02357078692;9.394192172e-006;-1.141226019e-005;-1.435827112e-005
-1.787641787;0.540253261;-1.856734438;0.01230251492;0.005365145631;-2.206275326;-1.786686475;0.539341844;-1.880616743;0.01230938243;0.00534910486;-2.206286456;0.0009553123807;-0.0009114169389;-0.02388230464;6.867507871e-006;-1.604077043e-005;-1.112928719e-005
-1.798240489;0.5312002851;-1.832389043;0.01232930849;0.005307416001;-2.206292789;-1.79729819;0.530135898;-1.854936121;0.01235513734;0.005257873096;-2.206297907;0.0009422987735;-0.001064387037;-0.02254707757;2.582884819e-005;-4.954290488e-005;-5.117730224e-006
-1.796691017;0.5295060175;-1.868638353;0.01234308405;0.00532846317;-2.20629236;-1.795764656;0.5284958151;-1.891552459;0.01236464253;0.005333033594;-2.206313106;0.0009263607287;-0.001010202345;-0.02291410558;2.15584763e-005;4.570424305e-006;-2.074610644e-005
-1.795292901;0.527982897;-1.903052168;0.01231265499;0.005274642446;-2.206307121;-1.794110277;0.5268630728;-1.927512141;0.01241221892;0.005290719239;-2.206309804;0.00118262429;-0.001119824287;-0.02445997353;9.956393035e-005;1.60767929e-005;-2.682340833e-006
-1.793485494;0.5262712404;-1.940382665;0.0123905481;0.005282998632;-2.206315186;-1.754141434;0.4958529599;-1.96150165;0.01243934923;0.005259228402;-2.206328644;0.03934406009;-0.03041828057;-0.02111898538;4.88011291e-005;-2.377023003e-005;-1.345717575e-005
-1.75328445;0.495096582;-1.973338897;0.01236748269;0.0052877646;-2.206317616;-1.751527593;0.4935660518;-1.997102451;0.01235809479;0.005306542416;-2.206339559;0.001756856905;-0.00153053019;-0.02376355391;-9.387908819e-006;1.877781562e-005;-2.194392108e-005
-1.750409366;0.4926197571;-2.011589545;0.01242584892;0.00529249267;-2.206337436;-1.74855974;0.4910687804;-2.035791171;0.01236061474;0.005292006566;-2.206332869;0.00184962517;-0.001550976729;-0.02420162554;-6.523418068e-005;-4.861039898e-007;4.567161763e-006
-1.747590265;0.4903067089;-2.047921038;0.01231764681;0.005325404524;-2.206323565;-1.65045051;0.4344796743;-2.130535937;0.0123845328;0.005318494956;-2.206337009;0.09713975555;-0.05582703464;-0.08261489933;6.688599491e-005;-6.909567999e-006;-1.344439405e-005
-1.648676585;0.4331721156;-2.144303457;0.01234580287;0.005338813471;-2.206342979;-1.645148931;0.4306591669;-2.170768026;0.0123919066;0.005348360359;-2.20635192;0.003527653193;-0.002512948754;-0.02646456968;4.610372832e-005;9.546887629e-006;-8.940798061e-006
-1.643616784;0.4295907843;-2.182170626;0.01243112186;0.005338936519;-2.206343925;-1.640036002;0.4270941015;-2.208867227;0.01239780786;0.005276316723;-2.206321677;0.00358078219;-0.002496682805;-0.02669660109;-3.331400208e-005;-6.261979643e-005;2.224822152e-005
-1.638110048;0.4257673512;-2.223011382;0.01241509024;0.005279930978;-2.206332133;-1.63439968;0.4232205389;-2.250133627;0.01237276951;0.005285709196;-2.206338991;0.003710367567;-0.002546812345;-0.02712224495;-4.232073238e-005;5.778217557e-006;-6.857458666e-006
-1.564959533;0.3814577569;-2.288883986;0.01247547935;0.005260272233;-2.20635762;-1.560242531;0.3781916731;-2.31651495;0.01245610861;0.005242533648;-2.206331008;0.004717001544;-0.00326608384;-0.02763096403;-1.937074014e-005;-1.773858571e-005;2.66121387e-005
-1.557729027;0.3764755415;-2.331079781;0.01244466568;0.005277077974;-2.20631716;-1.552862471;0.3731798533;-2.359029327;0.01245620158;0.005270554952;-2.20634327;0.004866555977;-0.003295688192;-0.02794954561;1.153590341e-005;-6.523021917e-006;-2.611014654e-005
-1.550752796;0.37175176;-2.371092275;0.01246665556;0.005269072323;-2.206353119;-1.545764941;0.3684052562;-2.39938133;0.01247509733;0.005279171376;-2.206348917;0.00498785489;-0.00334650374;-0.02828905452;8.441772403e-006;1.009905306e-005;4.202660621e-006
-1.54312936;0.3666367548;-2.414262549;0.01241217682;0.005279687302;-2.206359136;-1.517694757;0.3419616465;-2.420852046;0.01249236374;0.005305666888;-2.206378428;0.02543460316;-0.02467510826;-0.006589496225;8.0186925e-005;2.597958551e-005;-1.929273521e-005
-1.51509281;0.340174559;-2.434423381;0.01248201403;0.005290200737;-2.206379401;-1.509573989;0.336396595;-2.46319957;0.01241974882;0.005272345623;-2.206377289;0.005518821636;-0.003777964047;-0.02877618838;-6.226520742e-005;-1.785511396e-005;2.111990146e-006
-1.506597815;0.3343837936;-2.478384669;0.01252397147;0.005228089453;-2.206376253;-1.500945909;0.3305830108;-2.507588071;0.01242586873;0.005262352564;-2.206358358;0.005651905806;-0.003800782811;-0.02920340251;-9.810274196e-005;3.426311016e-005;1.789459151e-005
-1.498471877;0.328946832;-2.520186068;0.0124480471;0.005276936739;-2.206357439;-1.40887292;0.2229996948;-2.246441302;0.01247282153;0.005298005098;-2.206385815;0.08959895677;-0.1059471373;0.2737447662;2.477442391e-005;2.106835831e-005;-2.837613573e-005
-1.405111453;0.2200703111;-2.260820589;0.01246870614;0.005251384078;-2.206401847;-1.39783559;0.2144003342;-2.288438787;0.01250203534;0.005283913398;-2.206386271;0.007275863184;-0.005669976872;-0.02761819803;3.332919795e-005;3.252931978e-005;1.557541132e-005
-1.394417393;0.2117324491;-2.301602936;0.01246651555;0.005280354013;-2.206412337;-1.387362009;0.2063302451;-2.328183363;0.01242519782;0.00529923208;-2.206380858;0.007055383584;-0.005402204009;-0.02658042745;-4.131772895e-005;1.887806725e-005;3.147874231e-005
-1.383104389;0.2030567708;-2.344215349;0.01245642404;0.00531716643;-2.206385871;-1.375989845;0.1976272905;-2.371019254;0.01240393539;0.005323097181;-2.206396414;0.007114543601;-0.005429480288;-0.02680390537;-5.248865671e-005;5.930751581e-006;-1.054278808e-005
